,city,lat,lon
1165,Хонуу,66.45,143.21666666666667
1166,Чокурдах,70.6192,0
1167,Чурапча,61.98333333333333,132.41666666666666
1168,Якутск,62.016666666666666,129.71666666666667
1169,Александровск-Сахалинский,50.9,142.15
1170,Долинск,47.31666666666667,142.8
1171,Катангли,51.7,143.21666666666667
1172,Курильск,45.25,0
1173,Невельск,46.65,141.86666666666667
1174,Ноглики,51.78333333333333,143.13333333333333
1175,Оха,53.583333333333336,142.95
1176,Поронайск,49.21666666666667,143.1
1177,Северо-Курильск,50.66666666666666,156.11666666666667
1178,Смирных,49.75,0
1179,Тымовское,50.85,142.65
1180,Холмск,47.03333333333333,142.03333333333333
1181,Южно-Курильск,44.016666666666666,145.85
1182,Южно-Сахалинск,46.95,142.73333333333332
1183,Алапаевск,57.85,61.7
1184,Арамиль,56.7,60.833333333333336
1185,Арти,56.41666666666666,58.53333333333333
1186,Ачит,56.78333333333333,57.88333333333333
1187,Басьяновский,58.3,60.733333333333334
1188,Буланаш,57.28333333333333,61.983333333333334
1189,Верхний Тагил,57.38333333333333,59.93333333333333
1190,Верхняя Пышма,56.96666666666667,60.583333333333336
1191,Верхняя Салда,58.05,60.55
1192,Верхняя Синячиха,57.98333333333333,61.68333333333333
1193,Верхняя Сысерть,56.43333333333333,60.75
1194,Верхняя Тура,58.0,26.76
1195,Верхотурье,58.86666666666667,60.8
1196,Дегтярск,56.7,60.1
1197,Екатеринбург,56.833333333333336,60.583333333333336
1198,Ертарский,56.78333333333333,64.3
1199,Заводоуспенское,56.85,65.0
1200,Зыряновский,57.75,61.63333333333333
1201,Зюзельский,56.48333333333333,60.13333333333333
1202,Ивдель,60.68333333333333,60.43333333333333
1203,Ирбит,57.66666666666666,63.06666666666667
1204,Каменск-Уральский,56.4,61.93333333333333
1205,Камышлов,56.85,62.71666666666667
1206,Карпинск,59.766666666666666,60.0
1207,Карпунинский,58.71666666666667,61.78333333333333
1208,Качканар,58.7,59.483333333333334
1209,Кировград,57.43333333333333,60.06666666666667
1210,Краснотурьинск,59.766666666666666,60.2
1211,Красноуральск,58.35,60.05
1212,Красноуфимск,56.61666666666667,57.766666666666666
1213,Кушва,58.28333333333333,59.733333333333334
1214,Невьянск,57.48333333333333,60.2
1215,Нижние Серги,56.66666666666666,59.3
1216,Нижний Тагил,57.91666666666666,59.96666666666667
1217,Нижняя Салда,58.083333333333336,60.71666666666667
1218,Нижняя Тура,58.61666666666667,59.833333333333336
1219,Новая Ляля,59.05,60.6
1220,Новоуральск,57.25,60.083333333333336
1221,Оус,60.9,61.516666666666666
1222,Первоуральск,56.91666666666666,59.95
1223,Полевской,56.45,60.18333333333333
1224,Пышма,57.1175,66.3364
1225,Реж,57.36666666666667,61.4
1226,Свердловск,56.833333333333336,60.583333333333336
1227,Североуральск,60.15,59.93333333333333
1228,Среднеуральск,56.98333333333333,60.46666666666667
1229,Талица,57.0,63.71666666666667
1230,Тугулым,57.05,64.63333333333334
1231,Туринск,58.03333333333333,63.7
1232,Туринская Слобода,57.6,64.38333333333334
1233,Алагир,43.03333333333333,44.2
1234,Беслан,43.18889,0
1235,Бурон,42.78333333333333,44.0
1236,Владикавказ,43.01667,0
1237,Дигора,43.15,44.15
1238,Моздок,43.736575,0
1239,Чикола,43.195555,0
1240,Велиж,55.6,31.2
1241,Верхнеднепровский,54.96666666666667,33.333333333333336
1242,Ворга,53.757,0
1243,Вязьма,55.2,34.28333333333333
1244,Гагарин,71.0,S
1245,Голынки,54.86666666666667,31.366666666666667
1246,Десногорск,54.0,11.11
1247,Дорогобуж,54.91666666666666,33.3
1248,Духовщина,55.2,32.416666666666664
1249,Екимовичи,54.113195,0
1250,Ельня,54.56666666666667,33.166666666666664
1251,Ершичи,53.66666666666666,32.75
1252,Издешково,55.13333333333333,33.61666666666667
1253,Новодугино,55.61666666666667,34.28333333333333
1254,Рославль,53.93333333333333,32.85
1255,Смоленск,54.766666666666666,32.03333333333333
1256,Сычевка,55.833333333333336,34.28333333333333
1257,Угра,54.5072,36.1067
1258,Хиславичи,54.18333333333333,32.15
1259,Холм-Жирковский,55.516666666666666,33.46666666666667
1260,Шумячи,53.85,32.416666666666664
1261,Ярцево,55.06666666666667,32.68333333333333
1262,Арзгир,45.36666666666667,44.21666666666667
1263,Благодарный,45.1029039,0
1264,Буденновск,44.79,0
1265,Георгиевск,44.15,43.46666666666667
1266,Ессентуки,44.03333333333333,42.85
1267,Железноводск,44.13333333333333,43.03333333333333
1268,Зеленокумск,44.4070115,0
1269,Изобильный,45.36666666666667,41.71666666666667
1270,Иноземцево,44.1,43.1
1271,Ипатово,45.71666666666667,42.9
1272,Карачаевск,43.769713,0
1273,Кисловодск,43.9,42.71666666666667
1274,Кочубеевское,44.6706382,0
1275,Курсавка,44.45,42.483333333333334
1276,Левокумское,44.81666666666667,44.65
1277,Минеральные Воды,44.2,43.1
1278,Невинномысск,44.63333333333333,41.93333333333333
1279,Нефтекумск,44.75,44.96666666666667
1280,Новоалександровск,45.48333333333333,41.21666666666667
1281,Новоалександровская,45.48333333333333,41.21666666666667
1282,Новопавловск,43.95,43.63333333333333
1283,Новоселицкое,44.75,43.43333333333333
1284,Пятигорск,44.0499664,0
1285,Светлоград,45.31666666666667,42.85
1286,Солнечнодольск,45.3,41.5
1287,Ставрополь,45.03333333333333,41.96666666666667
1288,Теберда,43.449437,0
1289,Усть-Джегута,44.083333333333336,41.96666666666667
1290,Хабез,44.033334,0
1291,Черкесск,44.213888,0
1292,Гавриловка Вторая,46.16666666666666,33.46666666666667
1293,Жердевка,51.833333333333336,41.46666666666667
1294,Инжавино,52.0,26.61
1295,Кирсанов,52.65,42.733333333333334
1296,Котовск,52.583333333333336,41.5
1297,Мичуринск,52.88333333333333,40.483333333333334
1298,Моршанск,53.45,41.8
1299,Мучкапский,51.85,42.45
1300,Рассказово,52.66666666666666,41.88333333333333
1301,Ржакса,52.13333333333333,42.016666666666666
1302,Староюрьево,53.31666666666667,40.7
1303,Тамбов,52.71666666666667,41.43333333333333
1304,Уварово,51.98333333333333,42.266666666666666
1305,Агрыз,56.516666666666666,52.983333333333334
1306,Азнакаево,54.85,53.06666666666667
1307,Аксубаево,54.833333333333336,50.78333333333333
1308,Альметьевск,54.9,52.3
1309,Апастово,55.2,48.5
1310,Арск,56.083333333333336,49.86666666666667
1311,Бавлы,54.4,53.25
1312,Базарные Матаки,54.9,49.916666666666664
1313,Балтаси,56.333333333333336,50.2
1314,Богатые Сабы,56.0,50.43333333333333
1315,Бугульма,54.53333333333333,52.78333333333333
1316,Верхний Услон,55.766666666666666,48.983333333333334
1317,Дербешкинский,55.85,53.483333333333334
1318,Елабуга,55.766666666666666,52.03333333333333
1319,Заинск,55.3,52.016666666666666
1320,Зеленодольск,55.85,48.516666666666666
1321,Казань,55.78333333333333,49.1
1322,Камское Устье,55.2,49.266666666666666
1323,Карабаш,55.48333333333333,60.2
1324,Кукмор,56.16666666666666,50.9
1325,Лаишево,55.4,49.55
1326,Лениногорск,54.0,55.93
1327,Мамадыш,55.7,51.4
1328,Менделеевск,55.9,52.31666666666667
1329,Мензелинск,55.71666666666667,53.083333333333336
1330,Набережные Челны,55.7,52.333333333333336
1331,Нижнекамск,55.63333333333333,51.81666666666667
1332,Новошешминск,55.05,51.233333333333334
1333,Нурлат,54.43333333333333,50.8
1334,Пестрецы,55.75,49.65
1335,Рыбная Слобода,55.45,50.15
1336,Сарманово,55.25,52.583333333333336
1337,Старое Дрожжаное,54.71666666666667,47.55
1338,Тетюши,54.93333333333333,48.833333333333336
1339,Чистополь,55.36666666666667,50.63333333333333
1340,Андреаполь,56.65,32.266666666666666
1341,Бежецк,57.78333333333333,36.7
1342,Белый Городок,56.95,37.516666666666666
1343,Бологое,57.86666666666667,34.06666666666667
1344,Васильевский Мох,57.0,35.916666666666664
1345,Вышний Волочек,57.583333333333336,34.56666666666667
1346,Жарковский,55.833333333333336,32.25
1347,Западная Двина,57.0619,24.0258
1348,Зубцов,56.16666666666666,34.583333333333336
1349,Изоплит,56.61666666666667,36.2
1350,Калязин,57.23333333333333,37.85
1351,Кашин,57.35,37.61666666666667
1352,Кесова Гора,57.583333333333336,37.28333333333333
1353,Кимры,56.86666666666667,37.35
1354,Конаково,56.7,36.766666666666666
1355,Красный Холм,58.06329,0
1356,Кувшиново,57.03333333333333,34.166666666666664
1357,Лихославль,57.11666666666667,35.46666666666667
1358,Максатиха,57.78333333333333,35.88333333333333
1359,Нелидово,56.21666666666667,32.78333333333333
1360,Осташков,57.15,33.1
1361,Пено,56.93333333333333,32.733333333333334
1362,Рамешки,57.333333333333336,36.03333333333333
1363,Ржев,56.25,34.31666666666667
1364,Сандово,58.45,36.4
1365,Селижарово,56.85,33.45
1366,Сонково,57.766666666666666,37.15
1367,Тверь,56.0,28.18
1368,Торжок,57.03333333333333,34.96666666666667
1369,Торопец,56.5,31.633333333333333
1370,Удомля,57.88333333333333,35.016666666666666
1371,Фирово,57.48333333333333,33.7
1372,Асино,57.0,86.15
1373,Каргасок,59.05,80.86666666666666
1374,Катайга,58.833333333333336,87.48333333333333
1375,Колпашево,58.31666666666667,82.91666666666667
1376,Северск,56.6,84.85
1377,Стрежевой,60.73333333333333,77.58333333333333
1378,Томск,56.48333333333333,84.95
1379,Тымск,59.36666666666667,80.28333333333333
1380,Ак-Довурак,51.16666666666666,90.6
1381,Кызыл,51.7,94.36666666666666
1382,Самагалтай,50.0,31.39
1383,Сарыг-Сеп,51.48333333333333,95.55
1384,Тоора-Хем,52.46666666666667,96.11666666666666
1385,Тээли,51.009813,0
1386,Хову-Аксы,51.13,0
1387,Чадан,51.28333333333333,91.56666666666666
1388,Шагонар,51.53333333333333,92.9
1389,Алексин,54.5,37.06666666666667
1390,Бегичевский,53.78333333333333,38.25
1391,Белев,53.8,36.13333333333333
1392,Богородицк,53.766666666666666,38.13333333333333
1393,Болохово,54.083333333333336,37.81666666666667
1394,Велегож,54.68333333333333,37.266666666666666
1395,Венев,54.35,38.266666666666666
1396,Епифань,53.81666666666667,38.55
1397,Заокский,54.73333333333333,37.4
1398,Кимовск,53.96666666666667,38.53333333333333
1399,Киреевск,53.93333333333333,37.93333333333333
1400,Одоев,53.93333333333333,36.68333333333333
1401,Плавск,53.7,37.3
1402,Тула,54.2,37.61666666666667
1403,Узловая,53.0,44.91
1404,Щекино,54.0,37.516666666666666
1405,Абатский,56.28333333333333,70.45
1406,Аксарка,66.55,67.8
1407,Армизонское,55.94324,0
1408,Аромашево,56.862332,0
1409,Большое Сорокино,56.61666666666667,69.78333333333333
1410,Вагай,57.9761,68.99
1411,Винзили,56.95,65.76666666666667
1412,Голышманово,56.38333333333333,68.36666666666666
1413,Губкинский,64.43333333333334,76.5
1414,Заводопетровский,56.833333333333336,66.71666666666667
1415,Заводоуковск,56.5,66.55
1416,Излучинск,60.95,76.88333333333334
1417,Ишим,56.11666666666667,69.5
1418,Казым-Мыс,64.669932,0
1419,Когалым,62.266666666666666,74.48333333333333
1420,Красноселькуп,65.7,82.45
1421,Лабытнанги,66.65,66.38333333333334
1422,Ларьяк,61.1,80.25
1423,Мегион,61.016666666666666,76.1
1424,Муравленко,63.78333333333333,74.48333333333333
1425,Надым,65.53333333333333,72.51666666666667
1426,Нефтеюганск,61.1,72.6
1427,Нижневартовск,60.93333333333333,76.56666666666666
1428,Нижняя Тавда,57.674342,0
1429,Новый Уренгой,66.08333333333333,76.66666666666667
1430,Ноябрьск,63.2,75.45
1431,Нягань,62.13333333333333,65.38333333333334
1432,Омутинский,56.46666666666667,67.65
1433,Салехард,66.53333333333333,66.63333333333334
1434,Сургут,61.25,73.43333333333334
1435,Тазовский,67.45,78.7
1436,Тарко-Сале,64.9,77.76666666666667
1437,Тобольск,58.18333333333333,68.25
1438,Тюмень,57.15,65.53333333333333
1439,Унъюган,61.95,64.95
1440,Упорово,56.3,66.25
1441,Урай,60.13333333333333,64.78333333333333
1442,Ханты-Мансийск,61.0,69.0
1443,Ялуторовск,56.65,66.3
1444,Яр-Сале,66.85,70.81666666666666
1445,Алнаши,56.18333333333333,52.46666666666667
1446,Балезино,57.96666666666667,53.0
1447,Вавож,56.766666666666666,51.916666666666664
1448,Воткинск,57.05,54.0
1449,Глазов,58.13333333333333,52.666666666666664
1450,Грахово,56.03333333333333,51.95
1451,Дебесы,57.65,53.81666666666667
1452,Ижевск,56.85,53.2
1453,Кама,55.3639,49.9978
1454,Камбарка,56.266666666666666,54.2
1455,Каракулино,56.016666666666666,53.7
1456,Кез,57.88333333333333,53.7
1457,Кизнер,56.28333333333333,51.5
1458,Можга,56.45,52.21666666666667
1459,Сарапул,56.46666666666667,53.8
1460,Селты,57.3,52.13333333333333
1461,Сюмси,57.1,51.6
1462,Шаркан,57.28333333333333,53.85
1463,Юкаменское,57.88333333333333,52.233333333333334
1464,Якшур-Бодья,57.18333333333333,53.15
1465,Базарный Сызган,53.75,46.75
1466,Большое Нагаткино,54.516666666666666,47.96666666666667
1467,Вешкайма,54.05,47.13333333333333
1468,Игнатовка,53.93333333333333,47.65
1469,Инза,53.85,46.35
1470,Ишеевка,54.41666666666666,48.266666666666666
1471,Канадей,53.15,47.516666666666666
1472,Карсун,54.18333333333333,46.96666666666667
1473,Кузоватово,53.53333333333333,47.68333333333333
1474,Новая Малыкла,54.0,19.8
1475,Сенгилей,53.96666666666667,48.8
1476,Старая Кулатка,52.71666666666667,47.6
1477,Старая Майна,54.6,48.916666666666664
1478,Сурское,54.46666666666667,46.71666666666667
1479,Тереньга,53.71666666666667,48.36666666666667
1480,Ульяновск,54.31666666666667,48.36666666666667
1481,Дарьинское,51.0,30.2
1482,Джамбейты,50.25,52.583333333333336
1483,Казталовка,49.75,48.68333333333333
1484,Переметное,51.18333333333333,50.85
1485,Сайхин,48.8,46.766666666666666
1486,Уральск,51.23333333333333,51.36666666666667
1487,Амурск,50.21666666666667,136.9
1488,Биракан,49.0,131.71666666666667
1489,Болонь,49.8614,136.4653
1490,Ванино,49.083333333333336,140.26666666666668
1491,Волочаевка Вторая,48.55,134.56666666666666
1492,Гурское,50.31666666666667,138.11666666666667
1493,Комсомольск-на-Амуре,50.55,137.0
1494,Николаевск-на-Амуре,53.15,140.73333333333332
1495,Облучье,49.0,131.05
1496,Охотск,59.38333333333333,143.3
1497,Переяславка,47.95,135.05
1498,Советская Гавань,48.966373,0
1499,Хабаровск,48.48333333333333,135.06666666666666
1500,Чегдомын,51.11666666666667,133.0
1501,Чумикан,54.7,135.3
1502,Аган,61.3928,74.5897
1503,Игрим,63.18333333333333,64.41666666666667
1504,Лангепас,61.25,75.16666666666667
1505,Лянтор,61.61666666666667,72.16666666666667
1506,Покачи,61.75,75.58333333333333
1507,Приобье,57.0,84
1508,Пыть-Ях,60.75,72.78333333333333
1509,Югорск,61.31666666666667,63.35
1510,Агаповка,53.28333333333333,59.13333333333333
1511,Аргаяш,55.48333333333333,60.86666666666667
1512,Аша,55.0,57.25
1513,Бакал,54.93333333333333,58.8
1514,Бреды,52.41666666666666,60.333333333333336
1515,Варна,43.21666666666667,27.916666666666668
1516,Верхнеуральск,53.88333333333333,59.21666666666667
1517,Верхний Уфалей,56.05,60.233333333333334
1518,Еманжелинск,54.75,61.31666666666667
1519,Златоуст,55.16666666666666,59.666666666666664
1520,Карталы,53.05,60.65
1521,Касли,55.88333333333333,60.75
1522,Катав-Ивановск,54.75,58.2
1523,Копейск,55.1,61.61666666666667
1524,Коркино,54.88333333333333,61.4
1525,Куса,55.333333333333336,59.43333333333333
1526,Кыштым,55.7,60.55
1527,Магнитогорск,53.38333333333333,59.03333333333333
1528,Миасс,55.05,60.1
1529,Сатка,55.05,59.05
1530,Снежинск,56.083333333333336,60.733333333333334
1531,Трехгорный,54.8,58.45
1532,Увельский,54.43333333333333,61.35
1533,Усть-Катав,54.93333333333333,58.166666666666664
1534,Чебаркуль,54.96666666666667,60.36666666666667
1535,Челябинск,55.15,61.4
1536,Южно-Уральск,54.45,61.25
1537,Грозный,43.31666666666667,45.7
1538,Малгобек,43.508882,0
1539,Назрань,43.21666666666667,44.766666666666666
1540,Наурская,43.65,45.3
1541,Ножай-Юрт,43.083333333333336,46.36666666666667
1542,Орджоникидзевская,43.313475,0
1543,Урус-Мартан,43.129123,0
1544,Шали,43.145,0
1545,Аксеново-Зиловское,53.06666666666667,117.5
1546,Александровский Завод,50.91666666666666,117.93333333333334
1547,Амазар,53.85,120.86666666666666
1548,Балей,51.56666666666667,116.63333333333334
1549,Борзя,50.38333333333333,116.53333333333333
1550,Букачача,52.98333333333333,116.91666666666667
1551,Газимурский Завод,51.53333333333333,118.33333333333333
1552,Давенда,53.550104,0
1553,Дарасун,51.63333333333333,113.96666666666667
1554,Дровяная,51.583333333333336,113.03333333333333
1555,Дульдурга,50.0,3
1556,Забайкальск,49.65,117.31666666666666
1557,Итака,38.0,N
1558,Краснокаменск,50.1,118.03333333333333
1559,Красный Чикой,50.35,108.75
1560,Могоча,53.73333333333333,119.76666666666667
1561,Нерчинск,51.98333333333333,116.58333333333333
1562,Нерчинский Завод,51.3,119.61666666666666
1563,Оловянная,50.93333333333333,115.56666666666666
1564,Петровск-Забайкальский,51.28333333333333,108.83333333333333
1565,Приаргунск,50.35,119.06666666666666
1566,Сретенск,52.25,117.71666666666667
1567,Улеты,51.35,112.46666666666667
1568,Чернышевск,52.53333333333333,117.0
1569,Чита,52.03333333333333,113.5
1570,Шилка,53.3342,121.4753
1571,Алатырь,54.85,46.583333333333336
1572,Вурнары,55.48333333333333,46.96666666666667
1573,Ибреси,55.3,47.03333333333333
1574,Канаш,55.5,47.483333333333334
1575,Киря,55.06666666666667,46.85
1576,Красные Четаи,55.68333333333333,46.15
1577,Кугеси,56.016666666666666,47.28333333333333
1578,Мариинский Посад,56.11666666666667,47.71666666666667
1579,Моргауши,55.95,46.75
1580,Новочебоксарск,56.11666666666667,47.483333333333334
1581,Урмары,55.68333333333333,47.95
1582,Цивильск,55.86666666666667,47.483333333333334
1583,Чебоксары,56.11666666666667,47.233333333333334
1584,Шемурша,54.88333333333333,47.53333333333333
1585,Шумерля,55.5,46.416666666666664
1586,Ядрин,55.95,46.2
1587,Яльчики,55.16666666666666,48.0
1588,Пуровск,64.94129,0
1589,Большое Село,57.71666666666667,38.93333333333333
1590,Брейтово,58.3,37.86666666666667
1591,Волга,45.6972,47.8625
1592,Гаврилов Ям,57.3,39.85
1593,Любим,58.35,40.7
1594,Некрасовское,57.66666666666666,40.36666666666667
1595,Новый Некоуз,57.9046,0
1596,Переславль-Залесский,56.0,17.28
1597,Пошехонье-Володарск,58.5,39.11666666666667
1598,Ростов,57.18333333333333,39.416666666666664
1599,Рыбинск,58.05,38.833333333333336
1600,Тутаев,57.88333333333333,39.53333333333333
1601,Углич,57.53333333333333,38.333333333333336
1602,Ярославль,57.61666666666667,39.85
0,Алабино,55.75,37.61666666666667
0,Архангельское,55.75,37.61666666666667
0,Бакшеево,55.75,37.61666666666667
0,Бородино,55.75,37.61666666666667
0,Быково,55.75,37.61666666666667
0,Валуево,55.75,37.61666666666667
0,Внуково,55.75,37.61666666666667
0,Вороново,55.75,37.61666666666667
0,Восточный,55.75,37.61666666666667
0,Востряково,55.75,37.61666666666667
0,Голицино,55.75,37.61666666666667
0,Джержинский,55.75,37.61666666666667
0,Домодедово,55.75,37.61666666666667
0,Дорохово,55.75,37.61666666666667
0,Дубки,55.75,37.61666666666667
0,Железнодорожный,55.75,37.61666666666667
0,Жуковский,55.75,37.61666666666667
0,Запрудная,55.75,37.61666666666667
0,Ильинский,55.75,37.61666666666667
0,Истра,55.75,37.61666666666667
0,Клин,55.75,37.61666666666667
0,Кожино,55.75,37.61666666666667
0,Кокошкино,55.75,37.61666666666667
0,Королев,55.75,37.61666666666667
0,Косино,55.75,37.61666666666667
0,Красноармейск,55.75,37.61666666666667
0,Краснознаменск,55.75,37.61666666666667
0,Крюково,55.75,37.61666666666667
0,Купавна,55.75,37.61666666666667
0,Лопатинский,55.75,37.61666666666667
0,Лукино,55.75,37.61666666666667
0,Львовский,55.75,37.61666666666667
0,Михайловское,55.75,37.61666666666667
0,Михнево,55.75,37.61666666666667
0,Муханово,55.75,37.61666666666667
0,Некрасовка,55.75,37.61666666666667
0,Немчиновка,55.75,37.61666666666667
0,Новоподрезково,55.75,37.61666666666667
0,Обухово,55.75,37.61666666666667
0,Ожерелье,55.75,37.61666666666667
0,Октябрьский,55.75,37.61666666666667
0,Опалиха,55.75,37.61666666666667
0,Первомайский,55.75,37.61666666666667
0,Пески,55.75,37.61666666666667
0,Полушкино,55.75,37.61666666666667
0,Привокзальный,55.75,37.61666666666667
0,Пролетарский,55.75,37.61666666666667
0,Решетниково,55.75,37.61666666666667
0,Родники,55.75,37.61666666666667
0,Рошаль,55.75,37.61666666666667
0,Салтыковка,55.75,37.61666666666667
0,Северный,55.75,37.61666666666667
0,Солнцево,55.75,37.61666666666667
0,Текстильщик,55.75,37.61666666666667
0,Тишково,55.75,37.61666666666667
0,Троицк,55.75,37.61666666666667
0,Уваровка,55.75,37.61666666666667
0,Удельная,55.75,37.61666666666667
0,Успенское,55.75,37.61666666666667
0,Фирсановка,55.75,37.61666666666667
0,Хорлово,55.75,37.61666666666667
0,Черкизово,55.75,37.61666666666667
0,Чехов,55.75,37.61666666666667
0,Шарапово,55.75,37.61666666666667
0,Шатура,55.75,37.61666666666667
0,Шаховская,55.75,37.61666666666667
0,Шереметьевский,55.75,37.61666666666667
0,Александровская,59.95,30.316666666666666
0,Вознесенье,59.95,30.316666666666666
0,Дружная Горка,59.95,30.316666666666666
0,Дубровка,59.95,30.316666666666666
0,Зеленогорск,59.95,30.316666666666666
0,Кировск,59.95,30.316666666666666
0,Коммунар,59.95,30.316666666666666
0,Ломоносов,59.95,30.316666666666666
0,Павловск,59.95,30.316666666666666
0,Пушкин,59.95,30.316666666666666
0,Сланцы,59.95,30.316666666666666
0,Сосновый Бор,59.95,30.316666666666666
0,Акташ,52.43333333333333,84.46666666666667
0,Баево,52.43333333333333,84.46666666666667
0,Белоярск,52.43333333333333,84.46666666666667
0,Боровлянка,52.43333333333333,84.46666666666667
0,Бурла,52.43333333333333,84.46666666666667
0,Волчиха,52.43333333333333,84.46666666666667
0,Горняк,52.43333333333333,84.46666666666667
0,Залесово,52.43333333333333,84.46666666666667
0,Заток,52.43333333333333,84.46666666666667
0,Ключи,52.43333333333333,84.46666666666667
0,Красногорское,52.43333333333333,84.46666666666667
0,Краснощеково,52.43333333333333,84.46666666666667
0,Кулунда,52.43333333333333,84.46666666666667
0,Мамонтово,52.43333333333333,84.46666666666667
0,Петропавловское,52.43333333333333,84.46666666666667
0,Поспелиха,52.43333333333333,84.46666666666667
0,Родино,52.43333333333333,84.46666666666667
0,Славгород,52.43333333333333,84.46666666666667
0,Смоленское,52.43333333333333,84.46666666666667
0,Староаллейское,52.43333333333333,84.46666666666667
0,Троицкое,52.43333333333333,84.46666666666667
0,Усть-Кан,52.43333333333333,84.46666666666667
0,Хабары,52.43333333333333,84.46666666666667
0,Целинное,52.43333333333333,84.46666666666667
0,Чарышское,52.43333333333333,84.46666666666667
0,Шебалино,52.43333333333333,84.46666666666667
0,Шелаболиха,52.43333333333333,84.46666666666667
0,Шипуново,52.43333333333333,84.46666666666667
0,Белогорск,49.978,127.490
0,Благовещенск (Амурская обл.),49.978,127.490
0,Бурея,49.978,127.490
0,Екатеринославка,49.978,127.490
0,Зея,49.978,127.490
0,Ивановка,49.978,127.490
0,Поярково,49.978,127.490
0,Свободный,49.978,127.490
0,Стойба,49.978,127.490
0,Тамбовка,49.978,127.490
0,Ядрино,49.978,127.490
0,Березник,69.75,61.666666666666664
0,Волошка,69.75,61.666666666666664
0,Емца,69.75,61.666666666666664
0,Илеза,69.75,61.666666666666664
0,Кодино,69.75,61.666666666666664
0,Красноборск,69.75,61.666666666666664
0,Мезень,69.75,61.666666666666664
0,Мирный,69.75,61.666666666666664
0,Онега,69.75,61.666666666666664
0,Пинега,69.75,61.666666666666664
0,Плесецк,69.75,61.666666666666664
0,Володарский,46.333333333333336,48.03333333333333
0,Красный Яр,46.333333333333336,48.03333333333333
0,Лиман,46.333333333333336,48.03333333333333
0,Аксаково,52.583333333333336,58.31666666666667
0,Амзя,52.583333333333336,58.31666666666667
0,Аскино,52.583333333333336,58.31666666666667
0,Бакалы,52.583333333333336,58.31666666666667
0,Дуван,52.583333333333336,58.31666666666667
0,Ермолаево,52.583333333333336,58.31666666666667
0,Месягутово,52.583333333333336,58.31666666666667
0,Мраково,52.583333333333336,58.31666666666667
0,Раевский,52.583333333333336,58.31666666666667
0,Федоровка,52.583333333333336,58.31666666666667
0,Шаран,52.583333333333336,58.31666666666667
0,Алексеевка,50.6,36.6
0,Борисовка,50.6,36.6
0,Губкин,50.6,36.6
0,Красногвардейское,50.6,36.6
0,Ракитное,50.6,36.6
0,Строитель,50.6,36.6
0,Алтухово,52.38333333333333,33.483333333333334
0,Вышков,52.38333333333333,33.483333333333334
0,Гордеевка,52.38333333333333,33.483333333333334
0,Жирятино,52.38333333333333,33.483333333333334
